date,nav,benchmark_nav
2022-05-06,13528.6420,13265.4272
2022-05-09,13079.0662,12840.7016
2022-05-10,12998.9989,12870.3732
2022-05-11,12662.1001,12665.9111
2022-05-12,12517.4865,12652.6900
2022-05-13,12903.1007,12955.1881
2022-05-16,12967.8111,12902.6199
2022-05-17,13398.4786,13168.0329
2022-05-18,13083.2927,12637.2079
2022-05-19,12959.5447,12559.8085
2022-05-20,12788.1857,12565.2916
2022-05-23,12971.6658,12800.3904
2022-05-24,12855.2709,12702.6737
2022-05-25,12998.4256,12814.9032
2022-05-26,13237.8973,13070.9631
2022-05-27,13548.8491,13391.8451
2022-05-31,13491.0510,13316.7005
2022-06-01,13428.4269,13208.9879
2022-06-02,13587.9604,13460.5340
2022-06-03,13432.7004,13239.6257
2022-06-06,13623.1077,13279.9369
2022-06-07,13764.9509,13407.3220
2022-06-08,13595.5991,13261.5541
2022-06-09,13380.6220,12946.1542
2022-06-10,13054.7632,12570.7748
2022-06-13,12406.6940,12093.4852
2022-06-14,12537.2842,12057.0450
2022-06-15,12698.5777,12228.9317
2022-06-16,12182.8531,11824.2052
2022-06-17,12213.5619,11849.6916
2022-06-21,12532.5072,12147.9930
2022-06-22,12413.9094,12125.9679
2022-06-23,12299.3707,12244.8351
2022-06-24,12669.5278,12634.1460
2022-06-27,12706.6918,12585.8887
2022-06-28,12588.7403,12328.7222
2022-06-29,12405.4662,12318.6806
2022-06-30,12303.3843,12218.6009
2022-07-01,12451.9857,12347.8311
2022-07-05,12377.3623,12371.1510
2022-07-06,12258.7412,12412.9318
2022-07-07,12453.1755,12598.8436
2022-07-08,12421.3451,12588.4785
2022-07-11,12230.4420,12444.6741
2022-07-12,12259.5069,12334.5496
2022-07-13,12196.1456,12269.7733
2022-07-14,11976.8088,12239.9760
2022-07-15,12244.9413,12473.8215
2022-07-18,12268.8508,12370.8276
2022-07-19,12671.7703,12705.0772
2022-07-20,12757.1989,12786.0481
2022-07-21,12748.4469,12916.2528
2022-07-22,12620.7055,12796.4132
2022-07-25,12705.6400,12811.9609
2022-07-26,12570.4842,12660.3822
2022-07-27,12924.5623,12989.1259
2022-07-28,12970.4423,13152.0380
2022-07-29,13175.3706,13343.7803
2022-08-01,13164.0028,13304.2657
2022-08-02,13040.0169,13216.4929
2022-08-03,13288.0847,13423.4573
2022-08-04,13105.0495,13414.3892
2022-08-05,13147.8354,13391.7151
2022-08-08,13243.0088,13376.1695
2022-08-09,13265.3992,13323.0531
2022-08-10,13614.6901,13602.8865
2022-08-11,13707.3701,13602.8865
2022-08-12,13875.3332,13833.1708
2022-08-15,13799.8467,13890.1769
2022-08-16,13874.8922,13917.3846
2022-08-17,13715.3397,13818.5956
2022-08-18,13818.7086,13858.7581
2022-08-19,13575.8223,13672.5260
2022-08-22,13244.2542,13387.8305
2022-08-23,13297.7301,13355.4413
2022-08-24,13324.7717,13398.1914
